orderID,orderDate,order_year,order_month,order_quarter,requiredDate,shippedDate,ship_delay_days,freight,productID,productName,quantityPerUnit,categoryID,categoryName,category_description,discontinued,unitPrice,quantity,discount,line_total,customerID,customer_company,customer_contact,customer_title,customer_city,customer_country,employeeID,employee_name,employee_title,employee_city,employee_country,reports_to,shipperID,shipper_name
10768,2014-12-08,2014,12,4,2015-01-05,2014-12-15,7.0,146.32,60,Camembert Pierrot,15 - 300 g rounds,4,Dairy Products,Cheeses,0,34.0,15,0.0,510.0,AROUT,Around the Horn,Thomas Hardy,Sales Representative,London,UK,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
10768,2014-12-08,2014,12,4,2015-01-05,2014-12-15,7.0,146.32,71,Flotemysost,10 - 500 g pkgs.,4,Dairy Products,Cheeses,0,21.5,12,0.0,258.0,AROUT,Around the Horn,Thomas Hardy,Sales Representative,London,UK,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
10769,2014-12-08,2014,12,4,2015-01-05,2014-12-12,4.0,65.06,41,Jack's New England Clam Chowder,12 - 12 oz cans,8,Seafood,Seaweed and fish,0,9.65,30,0.05,275.025,VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,3,Janet Leverling,Sales Representative,New York,USA,8.0,1,Speedy Express
10769,2014-12-08,2014,12,4,2015-01-05,2014-12-12,4.0,65.06,52,Filo Mix,16 - 2 kg boxes,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,7.0,15,0.05,99.75,VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,3,Janet Leverling,Sales Representative,New York,USA,8.0,1,Speedy Express
10769,2014-12-08,2014,12,4,2015-01-05,2014-12-12,4.0,65.06,61,Sirop d'érable,24 - 500 ml bottles,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,28.5,20,0.0,570.0,VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,3,Janet Leverling,Sales Representative,New York,USA,8.0,1,Speedy Express
10769,2014-12-08,2014,12,4,2015-01-05,2014-12-12,4.0,65.06,62,Tarte au sucre,48 pies,3,Confections,"Desserts, candies, and sweet breads",0,49.3,15,0.0,739.5,VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,3,Janet Leverling,Sales Representative,New York,USA,8.0,1,Speedy Express
10770,2014-12-09,2014,12,4,2015-01-06,2014-12-17,8.0,5.32,11,Queso Cabrales,1 kg pkg.,4,Dairy Products,Cheeses,0,21.0,15,0.25,236.25,HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,8,Laura Callahan,Sales Manager,New York,USA,2.0,3,Federal Shipping
10771,2014-12-10,2014,12,4,2015-01-07,2015-01-02,23.0,11.19,71,Flotemysost,10 - 500 g pkgs.,4,Dairy Products,Cheeses,0,21.5,16,0.0,344.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,9,Anne Dodsworth,Sales Representative,London,UK,5.0,2,United Package
10772,2014-12-10,2014,12,4,2015-01-07,2014-12-19,9.0,91.28,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,6,Meat & Poultry,Prepared meats,1,123.79,18,0.0,2228.2200000000003,LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
10772,2014-12-10,2014,12,4,2015-01-07,2014-12-19,9.0,91.28,59,Raclette Courdavault,5 kg pkg.,4,Dairy Products,Cheeses,0,55.0,25,0.0,1375.0,LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
10773,2014-12-11,2014,12,4,2015-01-08,2014-12-16,5.0,96.43,17,Alice Mutton,20 - 1 kg tins,6,Meat & Poultry,Prepared meats,1,39.0,33,0.0,1287.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10773,2014-12-11,2014,12,4,2015-01-08,2014-12-16,5.0,96.43,31,Gorgonzola Telino,12 - 100 g pkgs,4,Dairy Products,Cheeses,0,12.5,70,0.2,700.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10773,2014-12-11,2014,12,4,2015-01-08,2014-12-16,5.0,96.43,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,7.75,7,0.2,43.400000000000006,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10774,2014-12-11,2014,12,4,2014-12-25,2014-12-12,1.0,48.2,31,Gorgonzola Telino,12 - 100 g pkgs,4,Dairy Products,Cheeses,0,12.5,2,0.25,18.75,FOLKO,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10774,2014-12-11,2014,12,4,2014-12-25,2014-12-12,1.0,48.2,66,Louisiana Hot Spiced Okra,24 - 8 oz jars,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,17.0,50,0.0,850.0,FOLKO,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,4,Margaret Peacock,Sales Representative,New York,USA,8.0,1,Speedy Express
10775,2014-12-12,2014,12,4,2015-01-09,2014-12-26,14.0,20.25,10,Ikura,12 - 200 ml jars,8,Seafood,Seaweed and fish,0,31.0,6,0.0,186.0,THECR,The Cracker Box,Liu Wong,Marketing Assistant,Butte,USA,7,Robert King,Sales Representative,London,UK,5.0,1,Speedy Express
10775,2014-12-12,2014,12,4,2015-01-09,2014-12-26,14.0,20.25,67,Laughing Lumberjack Lager,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,14.0,3,0.0,42.0,THECR,The Cracker Box,Liu Wong,Marketing Assistant,Butte,USA,7,Robert King,Sales Representative,London,UK,5.0,1,Speedy Express
10776,2014-12-15,2014,12,4,2015-01-12,2014-12-18,3.0,351.53,31,Gorgonzola Telino,12 - 100 g pkgs,4,Dairy Products,Cheeses,0,12.5,16,0.05,190.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10776,2014-12-15,2014,12,4,2015-01-12,2014-12-18,3.0,351.53,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",1,14.0,12,0.05,159.6,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10776,2014-12-15,2014,12,4,2015-01-12,2014-12-18,3.0,351.53,45,Rogede sild,1k pkg.,8,Seafood,Seaweed and fish,0,9.5,27,0.05,243.67499999999998,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10776,2014-12-15,2014,12,4,2015-01-12,2014-12-18,3.0,351.53,51,Manjimup Dried Apples,50 - 300 g pkgs.,7,Produce,Dried fruit and bean curd,0,53.0,120,0.05,6042.0,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10777,2014-12-15,2014,12,4,2014-12-29,2015-01-21,37.0,3.01,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",1,14.0,20,0.2,224.0,GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,Campinas,Brazil,7,Robert King,Sales Representative,London,UK,5.0,2,United Package
10778,2014-12-16,2014,12,4,2015-01-13,2014-12-24,8.0,6.79,41,Jack's New England Clam Chowder,12 - 12 oz cans,8,Seafood,Seaweed and fish,0,9.65,10,0.0,96.5,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,3,Janet Leverling,Sales Representative,New York,USA,8.0,1,Speedy Express
10779,2014-12-16,2014,12,4,2015-01-13,2015-01-14,29.0,58.13,16,Pavlova,32 - 500 g boxes,3,Confections,"Desserts, candies, and sweet breads",0,17.45,20,0.0,349.0,MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Leipzig,Germany,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
10779,2014-12-16,2014,12,4,2015-01-13,2015-01-14,29.0,58.13,62,Tarte au sucre,48 pies,3,Confections,"Desserts, candies, and sweet breads",0,49.3,20,0.0,986.0,MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Leipzig,Germany,3,Janet Leverling,Sales Representative,New York,USA,8.0,2,United Package
10780,2014-12-16,2014,12,4,2014-12-30,2014-12-25,9.0,42.13,70,Outback Lager,24 - 355 ml bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,15.0,35,0.0,525.0,LILAS,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10780,2014-12-16,2014,12,4,2014-12-30,2014-12-25,9.0,42.13,77,Original Frankfurter Grüne Soße,12 boxes,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,13.0,15,0.0,195.0,LILAS,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10781,2014-12-17,2014,12,4,2015-01-14,2014-12-19,2.0,73.16,54,Tourtière,16 pies,6,Meat & Poultry,Prepared meats,0,7.45,3,0.2,17.880000000000003,WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,2,Andrew Fuller,Vice President Sales,New York,USA,,3,Federal Shipping
10781,2014-12-17,2014,12,4,2015-01-14,2014-12-19,2.0,73.16,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,38.0,20,0.2,608.0,WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,2,Andrew Fuller,Vice President Sales,New York,USA,,3,Federal Shipping
10781,2014-12-17,2014,12,4,2015-01-14,2014-12-19,2.0,73.16,74,Longlife Tofu,5 kg pkg.,7,Produce,Dried fruit and bean curd,0,10.0,35,0.0,350.0,WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,2,Andrew Fuller,Vice President Sales,New York,USA,,3,Federal Shipping
10782,2014-12-17,2014,12,4,2015-01-14,2014-12-22,5.0,1.1,31,Gorgonzola Telino,12 - 100 g pkgs,4,Dairy Products,Cheeses,0,12.5,1,0.0,12.5,CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,Buenos Aires,Argentina,9,Anne Dodsworth,Sales Representative,London,UK,5.0,3,Federal Shipping
10783,2014-12-18,2014,12,4,2015-01-15,2014-12-19,1.0,124.98,31,Gorgonzola Telino,12 - 100 g pkgs,4,Dairy Products,Cheeses,0,12.5,10,0.0,125.0,HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10783,2014-12-18,2014,12,4,2015-01-15,2014-12-19,1.0,124.98,38,Côte de Blaye,12 - 75 cl bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,263.5,5,0.0,1317.5,HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,4,Margaret Peacock,Sales Representative,New York,USA,8.0,2,United Package
10784,2014-12-18,2014,12,4,2015-01-15,2014-12-22,4.0,70.09,36,Inlagd Sill,24 - 250 g  jars,8,Seafood,Seaweed and fish,0,19.0,30,0.0,570.0,MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,4,Margaret Peacock,Sales Representative,New York,USA,8.0,3,Federal Shipping
10784,2014-12-18,2014,12,4,2015-01-15,2014-12-22,4.0,70.09,39,Chartreuse verte,750 cc per bottle,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,18.0,2,0.15,30.599999999999998,MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,4,Margaret Peacock,Sales Representative,New York,USA,8.0,3,Federal Shipping
10784,2014-12-18,2014,12,4,2015-01-15,2014-12-22,4.0,70.09,72,Mozzarella di Giovanni,24 - 200 g pkgs.,4,Dairy Products,Cheeses,0,34.8,30,0.15,887.4,MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,4,Margaret Peacock,Sales Representative,New York,USA,8.0,3,Federal Shipping
10785,2014-12-18,2014,12,4,2015-01-15,2014-12-24,6.0,1.51,10,Ikura,12 - 200 ml jars,8,Seafood,Seaweed and fish,0,31.0,10,0.0,310.0,GROSR,GROSELLA-Restaurante,Manuel Pereira,Owner,Caracas,Venezuela,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10785,2014-12-18,2014,12,4,2015-01-15,2014-12-24,6.0,1.51,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,7.75,10,0.0,77.5,GROSR,GROSELLA-Restaurante,Manuel Pereira,Owner,Caracas,Venezuela,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10786,2014-12-19,2014,12,4,2015-01-16,2014-12-23,4.0,110.87,8,Northwoods Cranberry Sauce,12 - 12 oz jars,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,40.0,30,0.2,960.0,QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10786,2014-12-19,2014,12,4,2015-01-16,2014-12-23,4.0,110.87,30,Nord-Ost Matjeshering,10 - 200 g glasses,8,Seafood,Seaweed and fish,0,25.89,15,0.2,310.68000000000006,QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10786,2014-12-19,2014,12,4,2015-01-16,2014-12-23,4.0,110.87,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,7.75,42,0.2,260.40000000000003,QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,8,Laura Callahan,Sales Manager,New York,USA,2.0,1,Speedy Express
10787,2014-12-19,2014,12,4,2015-01-02,2014-12-26,7.0,249.93,2,Chang,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,19.0,15,0.05,270.75,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10787,2014-12-19,2014,12,4,2015-01-02,2014-12-26,7.0,249.93,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,6,Meat & Poultry,Prepared meats,1,123.79,20,0.05,2352.01,LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10788,2014-12-22,2014,12,4,2015-01-19,2015-01-19,28.0,42.7,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,3,Confections,"Desserts, candies, and sweet breads",0,9.2,50,0.05,436.99999999999994,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10788,2014-12-22,2014,12,4,2015-01-19,2015-01-19,28.0,42.7,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,7.75,40,0.05,294.5,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10789,2014-12-22,2014,12,4,2015-01-19,2014-12-31,9.0,100.6,18,Carnarvon Tigers,16 kg pkg.,8,Seafood,Seaweed and fish,0,62.5,30,0.0,1875.0,FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,Lille,France,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10789,2014-12-22,2014,12,4,2015-01-19,2014-12-31,9.0,100.6,35,Steeleye Stout,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,18.0,15,0.0,270.0,FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,Lille,France,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10789,2014-12-22,2014,12,4,2015-01-19,2014-12-31,9.0,100.6,63,Vegie-spread,15 - 625 g jars,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,43.9,30,0.0,1317.0,FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,Lille,France,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10789,2014-12-22,2014,12,4,2015-01-19,2014-12-31,9.0,100.6,68,Scottish Longbreads,10 boxes x 8 pieces,3,Confections,"Desserts, candies, and sweet breads",0,12.5,18,0.0,225.0,FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,Lille,France,1,Nancy Davolio,Sales Representative,New York,USA,8.0,2,United Package
10790,2014-12-22,2014,12,4,2015-01-19,2014-12-26,4.0,28.23,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,7,Produce,Dried fruit and bean curd,0,30.0,3,0.15,76.5,GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,Campinas,Brazil,6,Michael Suyama,Sales Representative,London,UK,5.0,1,Speedy Express
10790,2014-12-22,2014,12,4,2015-01-19,2014-12-26,4.0,28.23,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,38.0,20,0.15,646.0,GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,Campinas,Brazil,6,Michael Suyama,Sales Representative,London,UK,5.0,1,Speedy Express
10791,2014-12-23,2014,12,4,2015-01-20,2015-01-01,9.0,16.85,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,6,Meat & Poultry,Prepared meats,1,123.79,14,0.05,1646.4070000000002,FRANK,Frankenversand,Peter Franken,Marketing Manager,München,Germany,6,Michael Suyama,Sales Representative,London,UK,5.0,2,United Package
10791,2014-12-23,2014,12,4,2015-01-20,2015-01-01,9.0,16.85,41,Jack's New England Clam Chowder,12 - 12 oz cans,8,Seafood,Seaweed and fish,0,9.65,20,0.05,183.35,FRANK,Frankenversand,Peter Franken,Marketing Manager,München,Germany,6,Michael Suyama,Sales Representative,London,UK,5.0,2,United Package
10792,2014-12-23,2014,12,4,2015-01-20,2014-12-31,8.0,23.79,2,Chang,24 - 12 oz bottles,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",0,19.0,10,0.0,190.0,WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10792,2014-12-23,2014,12,4,2015-01-20,2014-12-31,8.0,23.79,54,Tourtière,16 pies,6,Meat & Poultry,Prepared meats,0,7.45,3,0.0,22.35,WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10792,2014-12-23,2014,12,4,2015-01-20,2014-12-31,8.0,23.79,68,Scottish Longbreads,10 boxes x 8 pieces,3,Confections,"Desserts, candies, and sweet breads",0,12.5,15,0.0,187.5,WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,1,Nancy Davolio,Sales Representative,New York,USA,8.0,3,Federal Shipping
10793,2014-12-24,2014,12,4,2015-01-21,2015-01-08,15.0,4.52,41,Jack's New England Clam Chowder,12 - 12 oz cans,8,Seafood,Seaweed and fish,0,9.65,14,0.0,135.1,AROUT,Around the Horn,Thomas Hardy,Sales Representative,London,UK,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10793,2014-12-24,2014,12,4,2015-01-21,2015-01-08,15.0,4.52,52,Filo Mix,16 - 2 kg boxes,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,7.0,8,0.0,56.0,AROUT,Around the Horn,Thomas Hardy,Sales Representative,London,UK,3,Janet Leverling,Sales Representative,New York,USA,8.0,3,Federal Shipping
10794,2014-12-24,2014,12,4,2015-01-21,2015-01-02,9.0,21.49,14,Tofu,40 - 100 g pkgs.,7,Produce,Dried fruit and bean curd,0,23.25,15,0.2,279.0,QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,6,Michael Suyama,Sales Representative,London,UK,5.0,1,Speedy Express
10794,2014-12-24,2014,12,4,2015-01-21,2015-01-02,9.0,21.49,54,Tourtière,16 pies,6,Meat & Poultry,Prepared meats,0,7.45,6,0.2,35.760000000000005,QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,6,Michael Suyama,Sales Representative,London,UK,5.0,1,Speedy Express
10795,2014-12-24,2014,12,4,2015-01-21,2015-01-20,27.0,126.66,16,Pavlova,32 - 500 g boxes,3,Confections,"Desserts, candies, and sweet breads",0,17.45,65,0.0,1134.25,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,8,Laura Callahan,Sales Manager,New York,USA,2.0,2,United Package
10795,2014-12-24,2014,12,4,2015-01-21,2015-01-20,27.0,126.66,17,Alice Mutton,20 - 1 kg tins,6,Meat & Poultry,Prepared meats,1,39.0,35,0.25,1023.75,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,8,Laura Callahan,Sales Manager,New York,USA,2.0,2,United Package
10796,2014-12-25,2014,12,4,2015-01-22,2015-01-14,20.0,26.52,26,Gumbär Gummibärchen,100 - 250 g bags,3,Confections,"Desserts, candies, and sweet breads",0,31.23,21,0.2,524.6640000000001,HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,3,Janet Leverling,Sales Representative,New York,USA,8.0,1,Speedy Express
10796,2014-12-25,2014,12,4,2015-01-22,2015-01-14,20.0,26.52,44,Gula Malacca,20 - 2 kg bags,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",0,19.45,10,0.0,194.5,HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,3,Janet Leverling,Sales Representative,New York,USA,8.0,1,Speedy Express
10796,2014-12-25,2014,12,4,2015-01-22,2015-01-14,20.0,26.52,64,Wimmers gute Semmelknödel,20 bags x 4 pieces,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",0,33.25,35,0.2,931.0,HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,3,Janet Leverling,Sales Representative,New York,USA,8.0,1,Speedy Express
10796,2014-12-25,2014,12,4,2015-01-22,2015-01-14,20.0,26.52,69,Gudbrandsdalsost,10 kg pkg.,4,Dairy Products,Cheeses,0,36.0,24,0.2,691.2,HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,3,Janet Leverling,Sales Representative,New York,USA,8.0,1,Speedy Express
10797,2014-12-25,2014,12,4,2015-01-22,2015-01-05,11.0,33.35,11,Queso Cabrales,1 kg pkg.,4,Dairy Products,Cheeses,0,21.0,20,0.0,420.0,DRACD,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,Aachen,Germany,7,Robert King,Sales Representative,London,UK,5.0,2,United Package
10798,2014-12-26,2014,12,4,2015-01-23,2015-01-05,10.0,2.33,62,Tarte au sucre,48 pies,3,Confections,"Desserts, candies, and sweet breads",0,49.3,2,0.0,98.6,ISLAT,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10798,2014-12-26,2014,12,4,2015-01-23,2015-01-05,10.0,2.33,72,Mozzarella di Giovanni,24 - 200 g pkgs.,4,Dairy Products,Cheeses,0,34.8,10,0.0,348.0,ISLAT,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,2,Andrew Fuller,Vice President Sales,New York,USA,,1,Speedy Express
10799,2014-12-26,2014,12,4,2015-02-06,2015-01-05,10.0,30.76,13,Konbu,2 kg box,8,Seafood,Seaweed and fish,0,6.0,20,0.15,102.0,KOENE,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5.0,3,Federal Shipping
10799,2014-12-26,2014,12,4,2015-02-06,2015-01-05,10.0,30.76,24,Guarana Fantastica,12 - 355 ml cans,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",1,4.5,20,0.15,76.5,KOENE,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,9,Anne Dodsworth,Sales Representative,London,UK,5.0,3,Federal Shipping
